dt,price_p05,price_p95,n_stores,precpt,avg_temperature,avg_humidity,avg_wind_level,holiday_flag,activity_flag,management_group_id,first_category_id,second_category_id,third_category_id,dow,day_of_month,week_of_year,month,product_id
2024-04-28,1.102359160354322,1.106224428710742,-0.6142733352589889,-0.1365059013306982,-0.4484327216670432,0.3748845299584804,0.3796721368641343,1,0,6,7,25,20,6,28,17,4,148
2024-04-29,1.1674586303728762,1.171191585016688,-0.5314920562640826,-0.3305091373484198,-0.7264668430781939,0.3476815357360506,-0.4196208568218495,0,0,6,7,30,21,0,29,18,4,148
2024-04-30,1.1336213201300582,1.137305718330444,-0.5890900518293187,-0.1864939866670482,-0.768585609972115,0.1281486494605974,1.1202489759771164,0,0,6,8,20,21,1,30,18,4,148
2024-05-01,1.2366650342994645,1.2371311189494352,-0.6069315569659591,-0.4416947990471129,-0.7011019589373457,0.1774932797532066,-1.537087473144816,1,0,6,7,73,20,2,1,18,5,148
2024-05-02,1.1529746563932173,1.1534119286232103,-0.5993939937352729,-0.656414948484372,-0.5671469744577774,0.1748811005311354,0.4700281725509493,1,0,6,7,23,20,3,2,18,5,148
2024-05-03,1.1473061798449924,1.1477534337769766,-0.5635497446607899,-0.4751834313576438,-0.5025086793308857,0.1351430971310119,-0.5330384122655952,1,0,6,7,46,20,4,3,18,5,148
2024-05-04,1.1326345323922422,1.137859308882212,-0.6118549846300703,-0.3572598250297087,-0.28472166858943,-0.1206531521373535,-0.303577797235473,1,0,6,7,62,20,5,4,18,5,148
2024-05-05,1.1576940356669088,1.158170840786528,-0.6339922963370331,-0.3512653541412263,-0.5934690558003236,0.2218814355301936,-0.2681429522064402,1,0,6,7,58,20,6,5,18,5,148
2024-05-06,1.2103483253692715,1.2108129914045986,-0.5704852618588656,-0.4989043259289547,-0.4879331561946307,-0.0388935954236406,-0.8944719583473429,0,0,6,7,67,21,0,6,19,5,148
2024-05-07,1.1559643290728034,1.172900733499575,-0.6526051680560184,-0.8770751290607532,-0.5242269706011055,-0.2643817595338296,-1.0380299918348883,0,0,6,7,25,21,1,7,19,5,148
2024-05-08,1.1943206633754635,1.1947794359317372,-0.5961714634107806,-0.7944891222722229,-0.4348466199636234,-0.465483700249563,1.098825757306476,0,0,6,7,59,20,2,8,19,5,148
2024-05-09,1.1624596458971512,1.162941451607715,-0.6112016318773823,-0.8588195492506551,-0.379721216438231,-0.221318880850309,0.0142377792411568,0,0,6,7,66,20,3,9,19,5,148
2024-05-10,1.2026184707646743,1.2030648062365812,-0.5358622381890988,-0.5328724134687274,-0.5214498020512284,-0.4387037952464449,0.3507913517472035,0,1,6,7,25,21,4,10,19,5,148
2024-05-11,1.1264777058651905,1.1269035627537127,-0.5879880594673005,-0.534081622597929,-0.3072050744702022,-0.0027329455422381,-0.5284684016560929,1,0,6,7,56,21,5,11,19,5,148
2024-05-12,1.1871054602658098,1.1933342044213493,-0.6018244290441915,-0.8870527045210259,-0.1969508853219727,-0.444641872076427,-1.6917854358121969,1,0,6,7,38,20,6,12,19,5,148
2024-05-13,1.0683243897503203,1.1598044486008423,-0.6511194518791621,-0.7414191716970687,-0.1209885660304252,-0.3832315715690501,0.995052256281298,0,1,6,7,25,21,0,13,20,5,148
2024-05-14,1.0685237050574017,1.227744805173411,-0.5847412540408777,-0.4607742384371611,-0.1463871290005047,-0.1837811690402687,1.5605629239104275,0,1,6,7,56,20,1,14,20,5,148
2024-05-15,0.9770487253020812,1.144039767412545,-0.6113434878589575,-0.6032515980867341,-0.1232432111523006,-0.4915946045770805,0.7516326297187973,0,1,6,8,4,20,2,15,20,5,148
2024-05-16,1.0957658039431295,1.1928125651147043,-0.5769539395127065,-0.4517974346191792,0.1179867123903778,-0.2961502593451549,0.1383378892799167,0,0,6,8,68,21,3,16,20,5,148
2024-05-17,1.1181055867273983,1.1185490330072294,-0.6007649737876796,-0.7738199049659724,0.146463744935389,-0.0505439109487813,0.0414709801763438,0,0,0,7,59,21,4,17,20,5,148
2024-05-18,1.1559949348829428,1.1609882416797368,-0.6238323585229062,-0.6360055217625172,0.1398743132334109,0.0174174548647422,-0.3840038879500018,1,0,6,7,25,21,5,18,20,5,148
2024-05-19,1.153731146124265,1.1541848679767803,-0.5809821618721339,-0.4607795525644392,0.3457066156365931,0.1130729117306449,-0.5845664528080492,1,0,6,7,10,20,6,19,20,5,148
2024-05-20,1.1236883370379955,1.1311484768269071,-0.6437017881247141,-0.6993065586234207,-0.0511595965459855,0.0155598782564041,-0.3104245024060864,0,0,6,8,25,21,0,20,21,5,148
2024-05-21,1.1218725858925396,1.1223149130359635,-0.588084481769164,-0.5490748395661502,0.1327870875408038,-0.0836372246099885,-0.2066709934529841,0,0,6,7,17,20,1,21,21,5,148
2024-05-22,1.1448291576589122,1.145267400343923,-0.6474788440917946,-0.6332995635267555,0.0156400824213745,-0.2817203754572012,-0.6622362237966919,0,0,6,7,7,20,2,22,21,5,148
2024-05-23,1.1160130165139708,1.1333504740965052,-0.6019358934407109,-0.5855367679541683,0.2876620804962829,-0.2302893762904234,0.5802965293690266,0,0,6,7,59,21,3,23,21,5,148
2024-05-24,1.1095902370390822,1.1235962966887036,-0.578822711336437,-0.8543384278062242,0.0945231321683785,-0.3976120626118786,0.2562772710568948,0,0,6,7,70,20,4,24,21,5,148
2024-05-25,1.2007628840653686,1.204746184040535,-0.6403090847457105,-0.7341431967471925,0.1663477836971023,-0.2460379982822002,1.147914392033228,1,0,6,7,8,20,5,25,21,5,148
2024-05-26,1.127742532489252,1.1331330681063576,-0.5621567533301766,-0.761603558070639,0.054469897478043,-0.2469526386995855,0.9939053045229994,1,0,6,7,25,20,6,26,21,5,148
2024-03-28,1.1498479604392098,1.1509683811761513,0.5447068012699865,-0.513140417887828,-1.829915032590704,0.2421379681938207,-0.1289454464979155,0,0,6,2,16,32,3,28,13,3,149
2024-03-29,1.1248083593809513,1.1252551291167057,0.536313422534159,-0.1433439544202443,-2.0499507602405616,0.489923345623125,-0.3763687963100621,0,0,6,2,30,33,4,29,13,3,149
2024-03-30,1.1070157402875251,1.1438315731724762,0.5902085628565888,-0.5045500993803369,-1.7895285417239903,0.4709816018682725,0.2592469530444003,1,0,6,2,30,33,5,30,13,3,149
2024-03-31,1.1881521907283297,1.1968737900322686,0.643809108224101,-0.5933955124201957,-1.7432191082553763,0.479773789885164,-0.1195310269469819,1,0,6,2,32,32,6,31,13,3,149
2024-04-01,1.194068338141699,1.194507215845668,0.5569411947520593,-0.1036802703434325,-1.890394482572868,0.5064880479596898,-0.8330060670794855,0,0,6,2,52,33,0,1,14,4,149
2024-04-02,1.171301615741163,1.1717799977335306,0.6574340484142195,-0.1937820400836809,-1.768515154409838,0.3640068766896619,1.4260639741223993,0,0,6,2,17,33,1,2,14,4,149
2024-04-03,1.1908091162752248,1.226518750624756,0.5704208281211616,-0.4784306536247462,-1.5059490482352398,0.3933321832341895,-0.6621260527493297,0,1,6,2,53,33,2,3,14,4,149
2024-04-04,1.161735046991572,1.1878828423662766,0.6234616562916033,-0.733076474440547,-1.6959824444034195,0.3237433578688791,0.3663173916285674,1,0,6,2,24,33,3,4,14,4,149
2024-04-05,1.1722369250675082,1.198333491445957,0.5346357193512823,-0.6367066193824426,-1.6350189753709783,0.1600985564940781,-0.6947404178182193,1,0,6,2,16,32,4,5,14,4,149
2024-04-06,1.1720355002161462,1.190316620445172,0.592637235846629,-0.415694399148453,-1.4176088928630597,0.5647273986670416,-0.1757223094480856,1,1,6,2,16,32,5,6,14,4,149
2024-04-07,1.155120076222519,1.1737620181994537,0.5788574169106739,-0.5876029742594028,-1.5377542055901356,0.6372805779702705,-1.5057820370423711,0,0,6,2,0,33,6,7,14,4,149
2024-04-08,1.1210457295959897,1.1643727569126507,0.6599343302395935,-0.5566112491346534,-1.6628753116620807,0.3953009708743449,-1.141200180739152,0,1,6,2,35,32,0,8,15,4,149
2024-04-09,1.1585944010186593,1.1878776919107727,0.6057512482067567,-0.0912289747006147,-1.4143135778845348,0.5272019682596009,0.1692952845623483,0,0,6,2,51,33,1,9,15,4,149
2024-04-10,1.1490419469546362,1.1494837995019431,0.6129997150064199,-0.4997259397268435,-1.4288120746513424,0.38851126840247,0.8026202806044629,0,1,6,2,61,33,2,10,15,4,149
2024-04-11,1.1625357688849705,1.1630152572749877,0.5779901144046761,-0.3284146633781574,-1.2480658140492358,0.5756186124333738,0.5819577983203568,0,0,6,3,37,33,3,11,15,4,149
2024-04-12,1.077230657305396,1.0777071493945996,0.5810705807596607,0.0859882844515831,-1.2111903240692268,0.6432591314548638,-0.0015423241292552,0,0,6,3,16,33,4,12,15,4,149
2024-04-13,1.122460544354097,1.122930254177691,0.5783389666457164,-0.4106238477806329,-1.1191121061479463,0.6993360250277728,0.1454060452510775,1,0,6,2,45,32,5,13,15,4,149
2024-04-14,1.078451225380223,1.1175820236370944,0.5810835103080682,-0.0953796983251544,-1.3619611003888077,0.5480491868033288,1.0426817518748617,1,0,6,2,40,33,6,14,15,4,149
2024-04-15,1.1909468733352806,1.2265065224875806,0.5649321186396415,-0.4374327744432139,-1.252105003389348,0.453197921910018,0.0512468188193347,0,0,6,2,59,32,0,15,16,4,149
2024-04-16,1.0952530892394554,1.0957313568095342,0.636526046728555,-0.369315994221756,-1.1017546257455857,0.3324693101475248,-0.1957085218115158,0,0,6,2,20,32,1,16,16,4,149
2024-04-17,1.169015834779017,1.1694550462860342,0.5832692600708743,-0.701270389546938,-1.0580745368788518,0.2569726558457199,0.1549013375035187,0,1,6,2,16,33,2,17,16,4,149
2024-04-18,1.1942138788418104,1.194704814764343,0.6028462270326695,-0.6971597223525775,-1.1219950752965873,0.3223814293998039,0.7131006791150526,0,0,6,2,16,32,3,18,16,4,149
2024-04-19,1.1493328352729737,1.1497737102012004,0.588158064640453,-0.6045449326903797,-1.0064125376238675,0.3920295927025778,0.6994487002493033,0,0,6,3,13,32,4,19,16,4,149
2024-04-20,1.1543551858504693,1.1547830172280875,0.6263932779591409,-0.5453889756033341,-1.002036962192135,0.3325639117376478,0.4728906848970556,1,0,6,2,39,32,5,20,16,4,149
2024-04-21,1.168782714376592,1.1692380531699242,0.5784783604704624,-0.6174973359307302,-0.7351803758268196,0.2988162399632447,-0.863286450005554,1,0,6,2,35,33,6,21,16,4,149
2024-04-22,1.0948682435176955,1.0953111017350767,0.5274651778240549,-0.4799467914562128,-1.287876401381848,0.4977563346970036,-0.8352196494156687,0,0,6,2,67,33,0,22,17,4,149
2024-04-23,1.157215517201709,1.157679568157244,0.584185238240701,-0.648635521938462,-1.0744220794466284,0.3573171918407855,-0.1741090287867956,0,0,6,2,37,32,1,23,17,4,149
2024-04-24,1.1641629412095658,1.2080073557543478,0.574006298328971,-0.7705894075059374,-0.8546788289928361,0.2984151770706325,-0.9754196291273988,0,0,6,2,8,33,2,24,17,4,149
2024-04-25,1.1584472810935789,1.1897901809174949,0.6963204143574246,-0.1478520674471887,-0.7929335250436184,0.3214160564168954,0.1249474316077788,0,0,6,2,16,33,3,25,17,4,149
2024-04-26,1.161500356759178,1.1619709280610984,0.611108596892055,-0.3635024911589659,-0.7497949997169896,0.0668282587489089,-0.5764604645356373,0,0,6,2,16,32,4,26,17,4,149
2024-04-27,1.1383946671468377,1.161443400106968,0.5623759472833353,-0.4763582898660998,-0.7313229957747931,0.4455081730401508,-0.5005827481700883,1,0,6,2,16,33,5,27,17,4,149
2024-04-28,1.180679039939283,1.198655914104196,0.6103273663793922,-0.2398466237043227,-0.4261237211509767,0.4479399334513972,0.0192460516899163,1,0,6,2,16,33,6,28,17,4,149
2024-04-29,1.107306179688094,1.1364970457241867,0.5810046781141118,-0.4327581035587539,-0.7125426110887721,0.3593030118945184,-0.0068990892350672,0,0,6,2,69,32,0,29,18,4,149
2024-04-30,0.5490120532481995,0.6597225256051766,0.6093852797161471,-0.2390366519657044,-0.7602122035067668,0.1940332574952194,0.7340164312845241,0,1,6,2,12,33,1,30,18,4,149
2024-05-01,1.1236172824186252,1.2003444438747244,0.574463799997242,-0.4034128260557553,-0.7599628282513204,0.1734714771631699,-0.9501097709108184,1,0,6,2,48,33,2,1,18,5,149
2024-05-02,1.0552249726182337,1.125130800522822,0.6415665575413921,-0.6704165185194468,-0.5293704678832231,0.1136205063533562,0.1671845484823519,1,0,6,2,16,33,3,2,18,5,149
2024-05-03,0.3834093502025584,0.4060581093766746,0.6362464561265673,-0.4764672248142105,-0.4927666350188041,0.1987717346614792,-0.660782322955633,1,0,6,2,18,32,4,3,18,5,149
2024-05-04,0.4072267540817738,0.4187463965721947,0.5965401580838686,-0.2642137038344085,-0.3128067239350278,-0.0745265405074737,-0.4552625289068914,1,0,6,2,63,33,5,4,18,5,149
2024-05-05,1.2348224379691817,1.2352795639476983,0.6286011789825627,-0.4115525992027434,-0.593588755273628,0.2205643484575074,-0.4971512179661569,1,1,6,2,12,33,6,5,18,5,149
2024-05-06,1.1257908678196966,1.1262497062397914,0.5539802195079907,-0.5661161562140119,-0.4753683533943378,-0.0858861684222009,-0.2941659880955473,0,1,6,2,23,32,0,6,19,5,149
2024-05-07,1.1952183197166206,1.1956899477750085,0.6686073185783535,-0.8256191243754679,-0.4829878789992461,-0.2127096180741123,-0.9627899122100904,0,0,6,2,61,32,1,7,19,5,149
2024-05-08,1.185510372314576,1.2278487999819174,0.5528368533232951,-0.7201417379799391,-0.372910802178434,-0.3993751290261293,0.3751556576146783,0,0,6,2,16,33,2,8,19,5,149
2024-05-09,1.146128367820057,1.1859666039174306,0.6559072481661432,-0.91241946286436,-0.294461840062066,-0.3527535735880635,-0.2213373020527515,0,0,6,2,24,32,3,9,19,5,149
2024-05-10,1.1637269569548705,1.1641741849438427,0.5712368229809309,-0.6285732627541056,-0.5042387350803308,-0.3357821172050877,-0.1676114406161131,0,0,6,2,25,32,4,10,19,5,149
2024-05-11,1.1613429078712754,1.1618284045688227,0.6105368112601496,-0.4667698672766708,-0.3131468524308976,-0.0586539854072425,0.2040110724446778,1,1,6,2,16,32,5,11,19,5,149
2024-05-12,1.0995144075068253,1.122771202308479,0.6420359328175718,-0.8495314583157885,-0.1606371066766542,-0.3525105399099783,-1.105347741206835,1,0,6,2,16,32,6,12,19,5,149
2024-05-13,1.1635452299925058,1.212229020729496,0.6227289043333455,-0.7637359777871949,-0.082293278138219,-0.3353939902339665,0.8256700367038905,0,0,6,3,25,33,0,13,20,5,149
2024-05-14,1.0636035415600409,1.1172889069708458,0.6619403094173971,-0.5679046472136164,-0.1688789231089374,-0.1151943036054617,0.9953576331416656,0,0,6,2,16,32,1,14,20,5,149
2024-05-15,1.106732315516354,1.1630224932251387,0.5889268024730666,-0.6374481251188068,-0.1473088464780203,-0.4874200266754462,0.5250136787637519,0,0,6,2,14,32,2,15,20,5,149
2024-05-16,1.1189159079005535,1.14854330598327,0.6101109179034014,-0.5884880120551764,0.1151852656546792,-0.1643929081142447,0.0625126291888298,0,0,6,2,30,32,3,16,20,5,149
2024-05-17,1.174498694349584,1.1749472799658478,0.5682713580920921,-0.8517569779486323,0.2124352290190571,-0.0454441727937382,0.5939129192956081,0,0,6,2,57,33,4,17,20,5,149
2024-05-18,1.1035064737619216,1.1465585221475991,0.610589136044215,-0.7363720558805579,0.1501133422262678,0.0193962959013609,-0.1278606991638913,1,0,6,2,1,32,5,18,20,5,149
2024-05-19,1.206455577891541,1.2069321668454924,0.6034517699057058,-0.5401774394948157,0.3753779952532891,0.0881792638310266,-0.3677200551055221,1,0,6,2,62,32,6,19,20,5,149
2024-05-20,1.100292563197563,1.1007403935624505,0.5784910033246312,-0.6487347662113516,-0.0030675671872587,0.0689135967095453,-0.3243534748273589,0,1,6,2,53,33,0,20,21,5,149
2024-05-21,1.09252062295937,1.0929602471559676,0.5451453713505255,-0.6283841365120182,0.3306219828161,-0.077587986963476,0.3149153610862135,0,1,6,2,18,33,1,21,21,5,149
2024-05-22,1.1580405657986284,1.1585106800882403,0.5861188450686403,-0.5839447963901928,0.1116918980574056,-0.3160188149247881,-0.7256221355975374,0,0,6,2,16,33,2,22,21,5,149
2024-05-23,1.112448666111312,1.112920702416636,0.5705391395810302,-0.5792632204444077,0.3884240793318003,-0.3039240396086582,0.0887763594725156,0,0,6,2,16,33,3,23,21,5,149
2024-05-24,1.1827549061956322,1.1832046292661829,0.6052684759211384,-0.896932841508755,0.1608081380587195,-0.3704454857281609,0.1664178774798307,0,0,6,2,44,33,4,24,21,5,149
2024-05-25,1.1782075953570874,1.1833752115989429,0.5655428811850136,-0.7662284899720772,0.3585333557181601,-0.2526499482512861,0.9846901392954264,1,0,6,2,16,32,5,25,21,5,149
2024-05-26,1.1872095199459878,1.1876536129927646,0.5362152309171102,-0.7634109871950843,0.0826610789501574,-0.1883774881568406,0.8539019748998321,1,0,6,2,16,33,6,26,21,5,149
2024-03-28,1.064068762937633,1.143945657982852,-0.5718714806131373,-0.5593322542561792,-1.943151072844825,0.4217395817455634,-0.8251990252311662,0,1,6,2,40,97,3,28,13,3,150
2024-03-29,1.1595256871720725,1.159924307408693,-0.585550916699955,-0.2374116563468594,-2.067030338168888,0.5634261849007723,-0.9280887243262272,0,0,6,2,42,97,4,29,13,3,150
2024-03-30,1.019624061598493,1.1039775962465643,-0.6320767346194782,-0.5992659193525259,-1.7955856300195667,0.4468744395179442,0.0196794460986062,1,1,6,2,42,97,5,30,13,3,150
2024-03-31,1.0090074443703427,1.0905357401583666,-0.6299140044591581,-0.6675785649207807,-1.7888721296548642,0.5960653434089055,-0.3395825568991765,1,1,6,2,55,97,6,31,13,3,150
2024-04-01,0.9850334763196776,1.0938018597227075,-0.6222181321734176,-0.1261537689274843,-1.916086979210412,0.5933243511971034,-1.566672640177721,0,1,6,2,42,97,0,1,14,4,150
2024-04-02,1.1207467921956071,1.1211911222777224,-0.5711484252419519,-0.2154514876469601,-1.755704440751602,0.4815341604558328,0.031160710318829,0,0,6,2,42,97,1,2,14,4,150
2024-04-03,0.9892725643623664,1.0653735588941862,-0.5793658473444879,-0.4164695122052187,-1.559393783134821,0.3980118799572153,-1.1336471960061023,0,1,6,2,1,98,2,3,14,4,150
2024-04-04,0.9693974499008148,1.034010571574669,-0.5992283351218878,-0.7826013716478887,-1.716330357160562,0.3657717512016788,-0.9200727514301196,1,1,6,2,66,98,3,4,14,4,150
2024-04-05,1.2007654412837518,1.201223390495045,-0.5727875920687171,-0.6059292382930824,-1.6720669796173502,0.2783243473135527,-0.8981496456144504,1,0,6,2,20,98,4,5,14,4,150
2024-04-06,1.0742979009868687,1.151182697378549,-0.5360964623623117,-0.4202171502399304,-1.530062565494025,0.622118222237779,-0.5970664208382421,1,1,6,2,53,97,5,6,14,4,150
2024-04-07,0.9878639027785588,1.1292335652716237,-0.6037324897140244,-0.6613839634815074,-1.5446991815441815,0.7468702519503637,-1.8162159278187728,0,1,6,2,11,98,6,7,14,4,150
2024-04-08,0.9986647349289746,1.1010942968159354,-0.6104926613755088,-0.7075629935005295,-1.611001321539699,0.6108244752806243,-1.8007541877806734,0,1,6,2,42,97,0,8,15,4,150
2024-04-09,1.1358757873068386,1.194264286922029,-0.5708828925395262,0.0107439893073609,-1.4456474560117951,0.5891156105604086,-0.1011142770896234,0,0,6,2,42,98,1,9,15,4,150
2024-04-10,0.9823044277846806,1.062732549029214,-0.5977593818241755,-0.6205850933036251,-1.3799068222779116,0.5225337398983401,0.7031059256286781,0,1,6,2,39,98,2,10,15,4,150
2024-04-11,0.9807535102284174,1.0605152879383457,-0.5516038931075868,-0.2304713857566665,-1.2946462568475954,0.6563520565290285,0.3004743763774991,0,1,6,3,42,98,3,11,15,4,150
2024-04-12,1.140145054848246,1.1405950997638254,-0.5283196214222157,0.0528100141198043,-1.4117687636893916,0.7864589863294673,-0.334967873143883,0,0,6,2,66,97,4,12,15,4,150
2024-04-13,1.0932169962472664,1.1979464117216163,-0.6213398620716274,-0.4432115540258056,-1.231850479113537,0.8271617838507441,-0.2132328353529126,1,1,6,2,37,98,5,13,15,4,150
2024-04-14,1.0483181960766927,1.0985510618800691,-0.6268943033125355,-0.1175841068584292,-1.4387875591456332,0.5694537160056158,0.1328492951250503,1,0,6,2,53,98,6,14,15,4,150
2024-04-15,0.987800989585571,1.1133590198212355,-0.6405536208064689,-0.482214598428725,-1.2986264467062447,0.4979939677440937,-0.1300404638807928,0,1,6,2,48,97,0,15,16,4,150
2024-04-16,1.1255448931226286,1.168620296539616,-0.6018898226954804,-0.3290601421754202,-1.219314682603338,0.4031424643204384,-0.6507976596447269,0,0,6,2,75,98,1,16,16,4,150
2024-04-17,1.0180707946680396,1.1037584308229302,-0.6452914677043907,-0.7379074622931954,-1.1509517023690383,0.321433497638889,-0.1644600329609678,0,1,6,2,4,98,2,17,16,4,150
2024-04-18,0.9988854088361052,1.1457891714571706,-0.5569066076920574,-0.6788434081648602,-1.2010839765247956,0.3897318514457778,0.0663652764543441,0,1,6,2,35,97,3,18,16,4,150
2024-04-19,1.0991346616574782,1.099594928506393,-0.5440640753149206,-0.6081251220160192,-1.0676038497589335,0.4836257196782257,-0.2411380289887859,0,0,6,2,50,97,4,19,16,4,150
2024-04-20,0.9796120119177372,0.9840486691184216,-0.5835159631809261,-0.584346777885714,-1.0414080831047832,0.4562399735756583,0.2979006990933068,1,1,6,2,15,98,5,20,16,4,150
2024-04-21,0.9880851972828458,0.9920505780385764,-0.5853398221146306,-0.6554691000265979,-0.7987685155613002,0.4343266303436798,-0.9551140011033616,1,1,6,2,27,97,6,21,16,4,150
2024-04-22,0.9964252287930764,1.063722907127882,-0.5577578067419857,-0.5483447446823452,-1.2922251935253004,0.588792094206407,-1.238789465212015,0,1,0,2,42,98,0,22,17,4,150
2024-04-23,0.9875027761986932,1.1316424571418295,-0.6000811507806639,-0.6446283900732029,-1.1168363792271865,0.504289878557376,-0.2587490104372182,0,1,6,2,58,98,1,23,17,4,150
2024-04-24,0.9723323114047366,1.1381465777213589,-0.6490314596963399,-0.8236951616982584,-0.9538126128771892,0.3747086224140347,-0.9479857576425256,0,1,6,3,60,98,2,24,17,4,150
2024-04-25,0.9878627477121704,1.0717961697972544,-0.6426279178794048,-0.1092708482569928,-0.7906863490035698,0.3534813946294371,-0.8304969029395395,0,1,6,2,20,97,3,25,17,4,150
2024-04-26,1.1930496708195772,1.1935122969735177,-0.649262410333835,-0.2996183002979435,-0.7059823274487241,0.2952877763846572,-1.0603342755605083,0,1,6,2,18,97,4,26,17,4,150
2024-04-27,1.1041322286430353,1.181881437724359,-0.5507638575032944,-0.5645115974812595,-0.8522218568118539,0.4497481350906133,-0.7099889652400582,1,1,6,2,66,97,5,27,17,4,150
2024-04-28,0.9880036270888272,1.093799060144718,-0.5967369760901472,-0.1680376448878189,-0.4443606677839406,0.5155751587923237,-0.6315002155074254,1,1,6,3,50,97,6,28,17,4,150
2024-04-29,1.0315186749362562,1.1454439088789756,-0.562150114650485,-0.3672058038440162,-0.6270854966354469,0.477442762816447,-0.9939928899827551,0,1,6,2,51,97,0,29,18,4,150
2024-04-30,1.2048004689183986,1.2052716681705775,-0.5686325470280984,-0.2350719489740433,-0.7935635692347504,0.3525255980671168,-0.0577020119966452,0,1,6,2,15,97,1,30,18,4,150
2024-05-01,1.0020362649206591,1.1010996649856593,-0.585273091557535,-0.4725722206295533,-0.7867037856929784,0.2189693105812503,-1.6231755987492922,1,1,5,2,42,98,2,1,18,5,150
2024-05-02,0.9049776336383042,1.0029983419492,-0.5892145742034308,-0.6055624920589082,-0.5363960580134308,0.2065520720256805,-0.3961271732667233,1,1,6,2,53,98,3,2,18,5,150
2024-05-03,1.151440912322523,1.1830265132973776,-0.6677603979383594,-0.4548231869901146,-0.5283111973872419,0.2937869693995418,-1.190698431252024,1,1,6,2,43,98,4,3,18,5,150
2024-05-04,0.987207815955146,1.0683422072596658,-0.6110218753731945,-0.279301706661399,-0.3668839665811427,0.1672663765227545,-0.9469701091173042,1,1,6,2,63,98,5,4,18,5,150
2024-05-05,0.976762043842986,1.0464449665317646,-0.5726299859963279,-0.2961696219427887,-0.6559841539980612,0.2414950304424358,-0.899830959742828,1,1,6,2,26,98,6,5,18,5,150
2024-05-06,1.0244129954833232,1.1120335719251622,-0.6574344215705488,-0.4899069911788218,-0.4512795725613672,0.1159962802941472,-1.2378171620838616,0,1,6,2,32,97,0,6,19,5,150
2024-05-07,1.1321876846345778,1.1326521345996303,-0.5947750635291111,-0.8411391496107377,-0.5170726819640754,-0.0270209643769823,-1.2288846005254783,0,0,6,2,7,98,1,7,19,5,150
2024-05-08,0.9700382826079804,1.084496010599777,-0.5800679610991198,-0.8073235775302962,-0.4097699790453043,-0.2432602104014682,0.081876661549431,0,1,6,2,30,97,2,8,19,5,150
2024-05-09,1.010373561792972,1.0108251854558132,-0.5863964062173903,-0.8136661620179333,-0.3031903562776663,-0.1853772795387385,-0.3716679194440926,0,1,6,2,40,97,3,9,19,5,150
2024-05-10,1.0109125186814054,1.0361636867094128,-0.6393435668321352,-0.5728386243059788,-0.4996167333675081,-0.2715002298059838,-0.7863929407888943,0,1,6,2,48,98,4,10,19,5,150
2024-05-11,1.0141587002846892,1.0354387880310536,-0.6049920944475412,-0.4627894830656662,-0.2691973291843305,0.0012203920799343,-0.7379516703449062,1,0,6,2,25,97,5,11,19,5,150
2024-05-12,0.9962155490772524,1.0096175502366789,-0.5980097368435547,-0.8346248824378851,-0.1378638642005601,-0.1590076621161264,-1.8055235375235563,1,1,6,2,37,97,6,12,19,5,150
2024-05-13,1.0027789580099369,1.0852811578688075,-0.7390051066615951,-0.7992113980227183,-0.0490692465170456,-0.1561876361864064,0.5387236244984557,0,1,6,2,42,97,0,13,20,5,150
2024-05-14,1.1449783160897016,1.1907103674120068,-0.6498108194367862,-0.7125986457982715,-0.1291494568804922,0.0182789293517431,1.1045358589119074,0,0,6,2,55,98,1,14,20,5,150
2024-05-15,1.0402035071949487,1.1529925893046626,-0.6393881038496111,-0.7175036706578192,-0.1830289069066786,-0.3676152898227312,0.3499587260527794,0,1,6,2,36,97,2,15,20,5,150
2024-05-16,1.0569734614543738,1.1419504739366946,-0.6638194986304676,-0.5626902591461426,0.1051062588370382,-0.0731871518441322,-0.4366164065993598,0,1,6,2,42,97,3,16,20,5,150
2024-05-17,0.9992591772755964,1.0520301818416289,-0.5547602613160129,-0.8913947109677954,0.0897558944381121,0.145317618507913,-0.3960972863617058,0,1,1,2,44,97,4,17,20,5,150
2024-05-18,2.328156652449069,2.3361919614167665,-0.6179081809735663,-0.6760465008454799,0.061539181598378,0.1572396580392484,-0.7744383588759977,1,1,6,2,42,98,5,18,20,5,150
2024-05-19,0.9696730399010556,1.0474777198116811,-0.6444942159277969,-0.49650393669062,0.3124927574667829,0.2871639163365963,-1.0618736606659125,1,1,6,3,53,98,6,19,20,5,150
2024-05-20,1.019644556051806,1.020079827482356,-0.6446929541082634,-0.6657252344070915,-0.1371061621322264,0.2176139698756517,-0.6761633355937817,0,1,6,3,13,98,0,20,21,5,150
2024-05-21,1.2362678985533837,1.2367483603694267,-0.6205298016301304,-0.605661756529307,0.2389401483059446,0.1008024786402753,-0.9848184767024546,0,0,6,3,30,98,1,21,21,5,150
2024-05-22,1.0625777427139385,1.1294915313452003,-0.5658120379770538,-0.7049861192660486,0.0184664351907665,-0.1321865094036128,-1.6551427689204594,0,1,6,3,32,98,2,22,21,5,150
2024-05-23,1.0105303150138445,1.1436324591567746,-0.5985661773367076,-0.496963614633473,0.3310710263441768,-0.1124194317550253,-0.5854822538461324,0,1,6,2,58,97,3,23,21,5,150
2024-05-24,1.0764972428863515,1.110691740700514,-0.5827510174801381,-0.8720463112453782,0.1531938239248759,-0.1352245948502874,-0.3959066188122752,0,0,6,2,30,97,4,24,21,5,150
